step 680/3815 18% [main] | loss 2.659 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.03 | 0.18B tok | 50K tok/s/gpu | MFU 21% | peak 49.52GiB | ETA 2.3h
step 690/3815 18% [main] | loss 2.318 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.75 | 0.18B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.4h
step 700/3815 18% [main] | loss 2.396 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.39 | 0.18B tok | 49K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.3h
step 710/3815 19% [main] | loss 2.593 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.95 | 0.19B tok | 49K tok/s/gpu | MFU 20% | peak 49.55GiB | ETA 2.3h
step 720/3815 19% [main] | loss 2.579 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.86 | 0.19B tok | 49K tok/s/gpu | MFU 21% | peak 49.53GiB | ETA 2.3h
step 730/3815 19% [main] | loss 2.440 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.64 | 0.19B tok | 49K tok/s/gpu | MFU 21% | peak 49.54GiB | ETA 2.3h
step 740/3815 19% [main] | loss 2.562 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.39 | 0.19B tok | 49K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.3h
step 750/3815 20% [main] | loss 2.227 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.76 | 0.20B tok | 49K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.3h
step 760/3815 20% [main] | loss 2.088 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.73 | 0.20B tok | 49K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.3h
step 770/3815 20% [main] | loss 2.215 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.61 | 0.20B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.3h
step 780/3815 20% [main] | loss 2.103 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.84 | 0.20B tok | 49K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.3h
step 790/3815 21% [main] | loss 1.903 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.49 | 0.21B tok | 49K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.3h
step 800/3815 21% [main] | loss 2.311 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.62 | 0.21B tok | 47K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.3h
step 810/3815 21% [main] | loss 2.497 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.39 | 0.21B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.3h
step 820/3815 21% [main] | loss 2.221 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.04 | 0.21B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.3h
step 830/3815 22% [main] | loss 2.102 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.89 | 0.22B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.3h
step 840/3815 22% [main] | loss 2.175 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.35 | 0.22B tok | 47K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.3h
step 850/3815 22% [main] | loss 2.338 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.57 | 0.22B tok | 48K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.2h
step 860/3815 23% [main] | loss 2.473 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.46 | 0.23B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.2h
step 870/3815 23% [main] | loss 2.395 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.57 | 0.23B tok | 48K tok/s/gpu | MFU 20% | peak 49.51GiB | ETA 2.2h
step 880/3815 23% [main] | loss 2.159 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.77 | 0.23B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.2h
step 890/3815 23% [main] | loss 2.071 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.93 | 0.23B tok | 48K tok/s/gpu | MFU 20% | peak 49.55GiB | ETA 2.2h
step 900/3815 24% [main] | loss 2.135 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.62 | 0.24B tok | 48K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.2h
step 910/3815 24% [main] | loss 2.164 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.06 | 0.24B tok | 48K tok/s/gpu | MFU 20% | peak 49.51GiB | ETA 2.2h
step 920/3815 24% [main] | loss 2.374 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.05 | 0.24B tok | 50K tok/s/gpu | MFU 21% | peak 49.53GiB | ETA 2.1h
step 930/3815 24% [main] | loss 2.339 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.82 | 0.24B tok | 74K tok/s/gpu | MFU 31% | peak 49.53GiB | ETA 1.4h
step 940/3815 25% [main] | loss 2.700 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.52 | 0.25B tok | 82K tok/s/gpu | MFU 34% | peak 49.53GiB | ETA 1.3h
step 950/3815 25% [main] | loss 2.611 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.53 | 0.25B tok | 82K tok/s/gpu | MFU 34% | peak 49.53GiB | ETA 1.3h
step 960/3815 25% [main] | loss 2.378 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.06 | 0.25B tok | 82K tok/s/gpu | MFU 34% | peak 49.53GiB | ETA 1.3h
step 970/3815 25% [main] | loss 2.430 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.14 | 0.25B tok | 82K tok/s/gpu | MFU 34% | peak 49.53GiB | ETA 1.3h
